"Id","Dx","Hx","Ht"
"Tree_43",10.3,12.5,18.9
"Tree_43",9.6,13.5,18.9
"Tree_43",8.6,14.5,18.9
"Tree_43",7.4,15.5,18.9
"Tree_43",0,18.9,18.9
"Tree_44",27,0.5,20.4
"Tree_44",26.3,1.3,20.4
"Tree_44",25.5,1.5,20.4
"Tree_44",24.8,2.5,20.4
"Tree_44",23.5,3.5,20.4
"Tree_44",22.3,4.5,20.4
"Tree_44",21.7,5.5,20.4
"Tree_44",20.6,6.5,20.4
"Tree_44",19.5,7.5,20.4
"Tree_44",18.5,8.5,20.4
"Tree_44",17.3,9.5,20.4
"Tree_44",16.2,10.5,20.4
"Tree_44",15.8,11.5,20.4
"Tree_44",14.8,12.5,20.4
"Tree_44",13.8,13.5,20.4
"Tree_44",13,14.5,20.4
"Tree_44",11.7,15.5,20.4
"Tree_44",10.4,16.5,20.4
"Tree_44",8.8,17.5,20.4
"Tree_44",0,20.4,20.4
"Tree_45",31.5,0.5,20.4
"Tree_45",30.6,1.3,20.4
"Tree_45",29.8,1.5,20.4
"Tree_45",29,2.5,20.4
"Tree_45",27.5,3.5,20.4
"Tree_45",26.8,4.5,20.4
"Tree_45",25.5,5.5,20.4
"Tree_45",24.3,6.5,20.4
"Tree_45",23.1,7.5,20.4
"Tree_45",21.9,8.5,20.4
"Tree_45",20.1,9.5,20.4
"Tree_45",19,10.5,20.4
"Tree_45",17.8,11.5,20.4
"Tree_45",16.6,12.5,20.4
"Tree_45",15.5,13.5,20.4
"Tree_45",13.5,14.5,20.4
"Tree_45",11.4,15.5,20.4
"Tree_45",9.2,16.5,20.4
"Tree_45",0,20.4,20.4
"Tree_46",21,0.5,17.4
"Tree_46",20.2,1.3,17.4
"Tree_46",20.1,1.5,17.4
"Tree_46",19.2,2.5,17.4
"Tree_46",17.9,3.5,17.4
"Tree_46",16.1,4.5,17.4
"Tree_46",15.5,5.5,17.4
"Tree_46",14.3,6.5,17.4
"Tree_46",13.3,7.5,17.4
"Tree_46",12.3,8.5,17.4
"Tree_46",11.9,9.5,17.4
"Tree_46",11,10.5,17.4
"Tree_46",10,11.5,17.4
"Tree_46",9.1,12.5,17.4
"Tree_46",8,13.5,17.4
"Tree_46",6.9,14.5,17.4
"Tree_46",0,17.4,17.4
"Tree_47",28.2,0.5,19
"Tree_47",26.2,1.3,19
"Tree_47",26.1,1.5,19
"Tree_47",25.5,2.5,19
"Tree_47",24.9,3.5,19
"Tree_47",23.8,4.5,19
"Tree_47",22.8,5.5,19
"Tree_47",21.7,6.5,19
"Tree_47",21.5,7.5,19
"Tree_47",20.7,8.5,19
"Tree_47",19.8,9.5,19
"Tree_47",18.8,10.5,19
"Tree_47",17.8,11.5,19
"Tree_47",16.8,12.5,19
"Tree_47",14.5,13.5,19
"Tree_47",0,19,19
"Tree_48",23.8,0.5,15.5
"Tree_48",23.2,1.3,15.5
"Tree_48",23.1,1.5,15.5
"Tree_48",21.3,2.5,15.5
"Tree_48",19.6,3.5,15.5
"Tree_48",18.4,4.5,15.5
"Tree_48",17,5.5,15.5
"Tree_48",15.6,6.5,15.5
"Tree_48",14.6,7.5,15.5
"Tree_48",13.1,8.5,15.5
"Tree_48",11.7,9.5,15.5
"Tree_48",10,10.5,15.5
"Tree_48",8.6,11.5,15.5
"Tree_48",0,15.5,15.5
"Tree_49",20.1,0.5,20.3
"Tree_49",19.2,1.3,20.3
"Tree_49",18.6,1.5,20.3
"Tree_49",17.1,2.5,20.3
"Tree_49",16.9,3.5,20.3
"Tree_49",15.7,4.5,20.3
"Tree_49",15.1,5.5,20.3
"Tree_49",14.5,6.5,20.3
"Tree_49",14,7.5,20.3
"Tree_49",13.7,8.5,20.3
"Tree_49",12.8,9.5,20.3
"Tree_49",12.3,10.5,20.3
"Tree_49",12.1,11.5,20.3
"Tree_49",11.7,12.5,20.3
"Tree_49",10.8,13.5,20.3
"Tree_49",10.5,14.5,20.3
"Tree_49",9.5,15.5,20.3
"Tree_49",7.8,16.5,20.3
"Tree_49",0,20.3,20.3
"Tree_50",23.1,0.5,16.3
"Tree_50",22.4,1.3,16.3
"Tree_50",22.4,1.5,16.3
"Tree_50",21.7,2.5,16.3
"Tree_50",20.7,3.5,16.3
"Tree_50",19.8,4.5,16.3
"Tree_50",18.9,5.5,16.3
"Tree_50",18.2,6.5,16.3
"Tree_50",16.9,7.5,16.3
"Tree_50",15.7,8.5,16.3
"Tree_50",14.8,9.5,16.3
"Tree_50",13.7,10.5,16.3
"Tree_50",12.8,11.5,16.3
"Tree_50",11.5,12.5,16.3
"Tree_50",10.4,13.5,16.3
"Tree_50",9,14.5,16.3
"Tree_50",0,16.3,16.3
"Tree_51",23.6,0.5,17.8
"Tree_51",22.9,1.3,17.8
"Tree_51",22.8,1.5,17.8
"Tree_51",21.6,2.5,17.8
"Tree_51",21,3.5,17.8
"Tree_51",20,4.5,17.8
"Tree_51",18.9,5.5,17.8
"Tree_51",17.9,6.5,17.8
"Tree_51",16.3,7.5,17.8
"Tree_51",15.4,8.5,17.8
"Tree_51",14.5,9.5,17.8
"Tree_51",14.2,10.5,17.8
"Tree_51",13.8,11.5,17.8
"Tree_51",12.9,12.5,17.8
"Tree_51",10.3,13.5,17.8
"Tree_51",8.5,14.5,17.8
"Tree_51",0,17.8,17.8
"Tree_52",25.8,0.5,18.4
"Tree_52",25,1.3,18.4
"Tree_52",24.8,1.5,18.4
"Tree_52",23.4,2.5,18.4
"Tree_52",22,3.5,18.4
"Tree_52",21.3,4.5,18.4
"Tree_52",20.2,5.5,18.4
"Tree_52",19.8,6.5,18.4
"Tree_52",18.4,7.5,18.4
"Tree_52",18.1,8.5,18.4
"Tree_52",17.5,9.5,18.4
"Tree_52",16.6,10.5,18.4
"Tree_52",15.6,11.5,18.4
"Tree_52",14.3,12.5,18.4
"Tree_52",13.1,13.5,18.4
"Tree_52",11.6,14.5,18.4
"Tree_52",9.5,15.5,18.4
"Tree_52",8.1,16.5,18.4
"Tree_52",0,18.4,18.4
"Tree_53",26.2,0.5,18
"Tree_53",25.8,1.3,18
"Tree_53",25.5,1.5,18
"Tree_53",25,2.5,18
"Tree_53",24.3,3.5,18
"Tree_53",22.9,4.5,18
"Tree_53",21.4,5.5,18
"Tree_53",19.6,6.5,18
"Tree_53",18.1,7.5,18
"Tree_53",17.5,8.5,18
"Tree_53",16,9.5,18
"Tree_53",15.4,10.5,18
"Tree_53",13.8,11.5,18
"Tree_53",12.2,12.5,18
"Tree_53",11.1,13.5,18
"Tree_53",10.3,14.5,18
"Tree_53",9.9,15.5,18
"Tree_53",8.2,16.5,18
"Tree_53",7,17.5,18
"Tree_53",0,18,18
"Tree_54",24.3,0.5,19.5
"Tree_54",24.1,1.3,19.5
"Tree_54",23.8,1.5,19.5
"Tree_54",23.4,2.5,19.5
"Tree_54",22.5,3.5,19.5
"Tree_54",21.8,4.5,19.5
"Tree_54",20.7,5.5,19.5
"Tree_54",19.8,6.5,19.5
"Tree_54",18.9,7.5,19.5
"Tree_54",18.1,8.5,19.5
"Tree_54",17.4,9.5,19.5
"Tree_54",16.7,10.5,19.5
"Tree_54",15.5,11.5,19.5
"Tree_54",14.2,12.5,19.5
"Tree_54",13,13.5,19.5
"Tree_54",12.3,14.5,19.5
"Tree_54",10.7,15.5,19.5
"Tree_54",9.2,16.5,19.5
"Tree_54",7.5,17.5,19.5
"Tree_54",0,19.5,19.5
"Tree_55",25.2,0.5,21.3
"Tree_55",25.1,1.3,21.3
"Tree_55",25,1.5,21.3
"Tree_55",24.2,2.5,21.3
"Tree_55",23.4,3.5,21.3
"Tree_55",22.1,4.5,21.3
"Tree_55",20.8,5.5,21.3
"Tree_55",20.3,6.5,21.3
"Tree_55",19,7.5,21.3
"Tree_55",18.6,8.5,21.3
"Tree_55",17.4,9.5,21.3
"Tree_55",16.3,10.5,21.3
"Tree_55",15.4,11.5,21.3
"Tree_55",15.1,12.5,21.3
"Tree_55",13.7,13.5,21.3
"Tree_55",12.5,14.5,21.3
"Tree_55",10.3,15.5,21.3
"Tree_55",8.8,16.5,21.3
"Tree_55",0,21.3,21.3
"Tree_56",28.2,0.5,20.2
"Tree_56",26.7,1.3,20.2
"Tree_56",26.7,1.5,20.2
"Tree_56",25.9,2.5,20.2
"Tree_56",24.6,3.5,20.2
"Tree_56",23.3,4.5,20.2
"Tree_56",22.7,5.5,20.2
"Tree_56",21.7,6.5,20.2
"Tree_56",21.3,7.5,20.2
"Tree_56",21.1,8.5,20.2
"Tree_56",20.4,9.5,20.2
"Tree_56",19.3,10.5,20.2
"Tree_56",18.2,11.5,20.2
"Tree_56",17.7,12.5,20.2
"Tree_56",16.7,13.5,20.2
"Tree_56",15.4,14.5,20.2
"Tree_56",14.4,15.5,20.2
"Tree_56",13,16.5,20.2
"Tree_56",10.6,17.5,20.2
"Tree_56",0,20.2,20.2
"Tree_57",18.8,0.5,15.5
"Tree_57",18.7,1.3,15.5
"Tree_57",17.6,1.5,15.5
"Tree_57",16.5,2.5,15.5
"Tree_57",14.9,3.5,15.5
"Tree_57",13.9,4.5,15.5
"Tree_57",13.2,5.5,15.5
"Tree_57",13.2,6.5,15.5
"Tree_57",11.9,7.5,15.5
"Tree_57",11.5,8.5,15.5
"Tree_57",10.8,9.5,15.5
"Tree_57",9.3,10.5,15.5
"Tree_57",8.5,11.5,15.5
"Tree_57",7.6,12.5,15.5
"Tree_57",0,15.5,15.5
"Tree_58",19.7,0.5,17.8
"Tree_58",19.5,1.3,17.8
"Tree_58",19.4,1.5,17.8
"Tree_58",18.7,2.5,17.8
"Tree_58",18,3.5,17.8
"Tree_58",17.4,4.5,17.8
"Tree_58",17,5.5,17.8
"Tree_58",16,6.5,17.8
"Tree_58",15.2,7.5,17.8
"Tree_58",14.3,8.5,17.8
"Tree_58",13.5,9.5,17.8
"Tree_58",12.1,10.5,17.8
"Tree_58",11.3,11.5,17.8
"Tree_58",9.8,12.5,17.8
"Tree_58",8.9,13.5,17.8
"Tree_58",7.5,14.5,17.8
"Tree_58",0,17.8,17.8
"Tree_59",19.6,0.5,16.1
"Tree_59",19.1,1.3,16.1
"Tree_59",18.4,1.5,16.1
"Tree_59",17.8,2.5,16.1
"Tree_59",16.8,3.5,16.1
"Tree_59",15.4,4.5,16.1
"Tree_59",14.5,5.5,16.1
"Tree_59",12.7,6.5,16.1
"Tree_59",12.4,7.5,16.1
"Tree_59",11.6,8.5,16.1
"Tree_59",10.9,9.5,16.1
"Tree_59",9.6,10.5,16.1
"Tree_59",8.8,11.5,16.1
"Tree_59",7.4,12.5,16.1
"Tree_59",6.4,13.5,16.1
"Tree_59",0,16.1,16.1
"Tree_60",20.7,0.5,18.1
"Tree_60",20.6,1.3,18.1
"Tree_60",20.1,1.5,18.1
"Tree_60",19.4,2.5,18.1
"Tree_60",18.2,3.5,18.1
"Tree_60",17.3,4.5,18.1
"Tree_60",16.4,5.5,18.1
"Tree_60",15.6,6.5,18.1
"Tree_60",14.1,7.5,18.1
"Tree_60",13.1,8.5,18.1
"Tree_60",12.2,9.5,18.1
"Tree_60",11.2,10.5,18.1
"Tree_60",10.2,11.5,18.1
"Tree_60",9.1,12.5,18.1
"Tree_60",7.5,13.5,18.1
"Tree_60",0,18.1,18.1
"Tree_61",18.8,0.5,14.7
"Tree_61",18.3,1.3,14.7
"Tree_61",18.2,1.5,14.7
"Tree_61",17.2,2.5,14.7
"Tree_61",16.8,3.5,14.7
"Tree_61",15.9,4.5,14.7
"Tree_61",14.2,5.5,14.7
"Tree_61",13.4,6.5,14.7
"Tree_61",12.5,7.5,14.7
"Tree_61",10.9,8.5,14.7
"Tree_61",9.6,9.5,14.7
"Tree_61",8.3,10.5,14.7
"Tree_61",6.8,11.5,14.7
"Tree_61",0,14.7,14.7
"Tree_62",22.7,0.5,17.7
"Tree_62",22.6,1.3,17.7
"Tree_62",22.5,1.5,17.7
"Tree_62",19.8,2.5,17.7
"Tree_62",18.8,3.5,17.7
"Tree_62",18.4,4.5,17.7
"Tree_62",18.2,5.5,17.7
"Tree_62",17.5,6.5,17.7
"Tree_62",16.6,7.5,17.7
"Tree_62",15.3,8.5,17.7
"Tree_62",14.5,9.5,17.7
"Tree_62",13.1,10.5,17.7
"Tree_62",12.2,11.5,17.7
"Tree_62",11.3,12.5,17.7
"Tree_62",10.2,13.5,17.7
"Tree_62",8.6,14.5,17.7
"Tree_62",0,17.7,17.7
"Tree_63",22,0.5,16.5
"Tree_63",20,1.3,16.5
"Tree_63",19.8,1.5,16.5
"Tree_63",18.2,2.5,16.5
"Tree_63",16.7,3.5,16.5
"Tree_63",15.8,4.5,16.5
"Tree_63",14.1,5.5,16.5
"Tree_63",13.4,6.5,16.5
"Tree_63",12.8,7.5,16.5
"Tree_63",12.1,8.5,16.5
"Tree_63",11.5,9.5,16.5
"Tree_63",10.5,10.5,16.5
"Tree_63",9.6,11.5,16.5
"Tree_63",8.8,12.5,16.5
"Tree_63",7.5,13.5,16.5
"Tree_63",6,14.5,16.5
"Tree_63",0,16.5,16.5
"Tree_64",20.1,0.5,18.4
"Tree_64",20,1.3,18.4
"Tree_64",20,1.5,18.4
"Tree_64",19.9,2.5,18.4
"Tree_64",19.2,3.5,18.4
"Tree_64",18.6,4.5,18.4
"Tree_64",17.4,5.5,18.4
"Tree_64",17,6.5,18.4
"Tree_64",16.4,7.5,18.4
"Tree_64",15.3,8.5,18.4
"Tree_64",14.1,9.5,18.4
"Tree_64",13,10.5,18.4
"Tree_64",12.6,11.5,18.4
"Tree_64",11.4,12.5,18.4
"Tree_64",11,13.5,18.4
"Tree_64",9.6,14.5,18.4
"Tree_64",8.3,15.5,18.4
"Tree_64",0,18.4,18.4
"Tree_65",25.3,0.5,23
"Tree_65",24.5,1.3,23
"Tree_65",23.8,1.5,23
"Tree_65",23.1,2.5,23
"Tree_65",22.5,3.5,23
"Tree_65",21.2,4.5,23
"Tree_65",20.8,5.5,23
"Tree_65",20.2,6.5,23
"Tree_65",19.1,7.5,23
"Tree_65",18.3,8.5,23
"Tree_65",17.5,9.5,23
"Tree_65",16.7,10.5,23
"Tree_65",15.6,11.5,23
"Tree_65",14.3,12.5,23
"Tree_65",13.7,13.5,23
"Tree_65",12.4,14.5,23
"Tree_65",11.8,15.5,23
"Tree_65",9.5,16.5,23
"Tree_65",0,23,23
"Tree_66",18.9,0.5,15.1
"Tree_66",18.2,1.3,15.1
"Tree_66",17.7,1.5,15.1
"Tree_66",17.1,2.5,15.1
"Tree_66",16.1,3.5,15.1
"Tree_66",15.2,4.5,15.1
"Tree_66",14.4,5.5,15.1
"Tree_66",13.6,6.5,15.1
"Tree_66",13.2,7.5,15.1
"Tree_66",12.4,8.5,15.1
"Tree_66",11.5,9.5,15.1
"Tree_66",10.6,10.5,15.1
"Tree_66",9.7,11.5,15.1
"Tree_66",8.7,12.5,15.1
"Tree_66",7.6,13.5,15.1
"Tree_66",0,15.1,15.1
"Tree_67",23.2,0.5,18.8
"Tree_67",23.1,1.3,18.8
"Tree_67",23,1.5,18.8
"Tree_67",22.3,2.5,18.8
"Tree_67",21.1,3.5,18.8
"Tree_67",19.8,4.5,18.8
"Tree_67",18.7,5.5,18.8
"Tree_67",18.2,6.5,18.8
"Tree_67",17.8,7.5,18.8
"Tree_67",16.8,8.5,18.8
"Tree_67",16.1,9.5,18.8
"Tree_67",15.6,10.5,18.8
"Tree_67",14.7,11.5,18.8
"Tree_67",13.8,12.5,18.8
"Tree_67",12,13.5,18.8
"Tree_67",11.1,14.5,18.8
"Tree_67",9.9,15.5,18.8
"Tree_67",7.9,16.5,18.8
"Tree_67",0,18.8,18.8
"Tree_68",15.2,0.5,15.7
"Tree_68",14.7,1.3,15.7
"Tree_68",13.8,1.5,15.7
"Tree_68",13.4,2.5,15.7
"Tree_68",13.1,3.5,15.7
"Tree_68",12.3,4.5,15.7
"Tree_68",11.5,5.5,15.7
"Tree_68",10.7,6.5,15.7
"Tree_68",9.8,7.5,15.7
"Tree_68",8.5,8.5,15.7
"Tree_68",6.9,9.5,15.7
"Tree_68",0,15.7,15.7
"Tree_69",17.1,0.5,13.3
"Tree_69",16.8,1.3,13.3
"Tree_69",16.3,1.5,13.3
"Tree_69",15.1,2.5,13.3
"Tree_69",14,3.5,13.3
"Tree_69",13,4.5,13.3
"Tree_69",12,5.5,13.3
"Tree_69",11.1,6.5,13.3
"Tree_69",10.2,7.5,13.3
"Tree_69",9.2,8.5,13.3
"Tree_69",8.3,9.5,13.3
"Tree_69",7.4,10.5,13.3
"Tree_69",0,13.3,13.3
"Tree_70",22.4,0.5,14.2
"Tree_70",21.6,1.3,14.2
"Tree_70",21.5,1.5,14.2
"Tree_70",20.7,2.5,14.2
"Tree_70",20.1,3.5,14.2
"Tree_70",19.3,4.5,14.2
"Tree_70",18.7,5.5,14.2
"Tree_70",17.5,6.5,14.2
"Tree_70",16.8,7.5,14.2
"Tree_70",14.5,8.5,14.2
"Tree_70",13.3,9.5,14.2
"Tree_70",11.5,10.5,14.2
"Tree_70",10.2,11.5,14.2
"Tree_70",9,12.5,14.2
"Tree_70",0,14.2,14.2
"Tree_71",17.7,0.5,13.6
"Tree_71",17.5,1.3,13.6
"Tree_71",16.9,1.5,13.6
"Tree_71",15.6,2.5,13.6
"Tree_71",14.3,3.5,13.6
"Tree_71",13.8,4.5,13.6
"Tree_71",12.7,5.5,13.6
"Tree_71",12.2,6.5,13.6
"Tree_71",11.7,7.5,13.6
"Tree_71",11.3,8.5,13.6
"Tree_71",9.7,9.5,13.6
"Tree_71",8.8,10.5,13.6
"Tree_71",7.1,11.5,13.6
"Tree_71",0,13.6,13.6
"Tree_72",24.1,0.5,14.4
"Tree_72",23.8,1.3,14.4
"Tree_72",23.2,1.5,14.4
"Tree_72",22.3,2.5,14.4
"Tree_72",21.6,3.5,14.4
"Tree_72",20.5,4.5,14.4
"Tree_72",19.4,5.5,14.4
"Tree_72",18.3,6.5,14.4
"Tree_72",17.4,7.5,14.4
"Tree_72",15.8,8.5,14.4
"Tree_72",14.8,9.5,14.4
"Tree_72",13.2,10.5,14.4
"Tree_72",11.6,11.5,14.4
"Tree_72",8.8,12.5,14.4
"Tree_72",0,14.4,14.4
"Tree_73",23.4,0.5,15.1
"Tree_73",22.5,1.3,15.1
"Tree_73",22.4,1.5,15.1
"Tree_73",21.1,2.5,15.1
"Tree_73",19.7,3.5,15.1
"Tree_73",19,4.5,15.1
"Tree_73",18,5.5,15.1
"Tree_73",17,6.5,15.1
"Tree_73",16.1,7.5,15.1
"Tree_73",14.1,8.5,15.1
"Tree_73",13.2,9.5,15.1
"Tree_73",11.3,10.5,15.1
"Tree_73",9.9,11.5,15.1
"Tree_73",8,12.5,15.1
"Tree_73",6.3,13.5,15.1
"Tree_73",0,15.1,15.1
"Tree_74",18.3,0.5,13.6
"Tree_74",18.1,1.3,13.6
"Tree_74",18,1.5,13.6
"Tree_74",16.8,2.5,13.6
"Tree_74",15.8,3.5,13.6
"Tree_74",14.5,4.5,13.6
"Tree_74",13.2,5.5,13.6
"Tree_74",12.1,6.5,13.6
"Tree_74",11.4,7.5,13.6
"Tree_74",10.3,8.5,13.6
"Tree_74",8.7,9.5,13.6
"Tree_74",7.1,10.5,13.6
"Tree_74",5.8,11.5,13.6
"Tree_74",0,13.6,13.6
"Tree_75",21.4,0.5,13.6
"Tree_75",21,1.3,13.6
"Tree_75",20.9,1.5,13.6
"Tree_75",19.2,2.5,13.6
"Tree_75",17.6,3.5,13.6
"Tree_75",16.6,4.5,13.6
"Tree_75",14.8,5.5,13.6
"Tree_75",14.5,6.5,13.6
"Tree_75",14.2,7.5,13.6
"Tree_75",12.9,8.5,13.6
"Tree_75",11.9,9.5,13.6
"Tree_75",10.1,10.5,13.6
"Tree_75",8.3,11.5,13.6
"Tree_75",7,12.5,13.6
"Tree_75",0,13.6,13.6
"Tree_76",26.6,0.5,14.7
"Tree_76",26.3,1.3,14.7
"Tree_76",26,1.5,14.7
"Tree_76",24.6,2.5,14.7
"Tree_76",23.1,3.5,14.7
"Tree_76",21.7,4.5,14.7
"Tree_76",20.5,5.5,14.7
"Tree_76",18.8,6.5,14.7
"Tree_76",17.2,7.5,14.7
"Tree_76",15.6,8.5,14.7
"Tree_76",13.9,9.5,14.7
"Tree_76",12.1,10.5,14.7
"Tree_76",9.5,11.5,14.7
"Tree_76",0,14.7,14.7
"Tree_77",29.7,0.5,20.1
"Tree_77",28.1,1.3,20.1
"Tree_77",28,1.5,20.1
"Tree_77",26.7,2.5,20.1
"Tree_77",25.5,3.5,20.1
"Tree_77",24.3,4.5,20.1
"Tree_77",23.9,5.5,20.1
"Tree_77",23.1,6.5,20.1
"Tree_77",22.6,7.5,20.1
"Tree_77",21.8,8.5,20.1
"Tree_77",20.3,9.5,20.1
"Tree_77",19.4,10.5,20.1
"Tree_77",18.6,11.5,20.1
"Tree_77",17.5,12.5,20.1
"Tree_77",16.1,13.5,20.1
"Tree_77",14.3,14.5,20.1
"Tree_77",12.9,15.5,20.1
"Tree_77",10.8,16.5,20.1
"Tree_77",9,17.5,20.1
"Tree_77",0,20.1,20.1
"Tree_78",21,0.5,16.6
"Tree_78",20.1,1.3,16.6
"Tree_78",20,1.5,16.6
"Tree_78",19.2,2.5,16.6
"Tree_78",17.9,3.5,16.6
"Tree_78",17.2,4.5,16.6
"Tree_78",16.1,5.5,16.6
"Tree_78",15.5,6.5,16.6
"Tree_78",14.3,7.5,16.6
"Tree_78",13.9,8.5,16.6
"Tree_78",12.8,9.5,16.6
"Tree_78",12.4,10.5,16.6
"Tree_78",11.4,11.5,16.6
"Tree_78",10.2,12.5,16.6
"Tree_78",8.4,13.5,16.6
"Tree_78",7,14.5,16.6
"Tree_78",0,16.6,16.6
"Tree_79",25.6,0.5,16.1
"Tree_79",24.7,1.3,16.1
"Tree_79",24.1,1.5,16.1
"Tree_79",23.4,2.5,16.1
"Tree_79",22.4,3.5,16.1
"Tree_79",21.5,4.5,16.1
"Tree_79",20.4,5.5,16.1
"Tree_79",18.8,6.5,16.1
"Tree_79",17.3,7.5,16.1
"Tree_79",16,8.5,16.1
"Tree_79",14.4,9.5,16.1
"Tree_79",13.7,10.5,16.1
"Tree_79",11.3,11.5,16.1
"Tree_79",9.9,12.5,16.1
"Tree_79",8,13.5,16.1
"Tree_79",0,16.1,16.1
"Tree_80",23.7,0.5,17.6
"Tree_80",23.2,1.3,17.6
"Tree_80",23,1.5,17.6
"Tree_80",21.4,2.5,17.6
"Tree_80",20,3.5,17.6
"Tree_80",18.7,4.5,17.6
"Tree_80",17.2,5.5,17.6
"Tree_80",15.8,6.5,17.6
"Tree_80",14.5,7.5,17.6
"Tree_80",13.3,8.5,17.6
"Tree_80",12.5,9.5,17.6
"Tree_80",11.1,10.5,17.6
"Tree_80",10.7,11.5,17.6
"Tree_80",9.8,12.5,17.6
"Tree_80",9.2,13.5,17.6
"Tree_80",8,14.5,17.6
"Tree_80",7.3,15.5,17.6
"Tree_80",0,17.6,17.6
"Tree_81",37.4,0.5,22.1
"Tree_81",36.9,1.3,22.1
"Tree_81",36.8,1.5,22.1
"Tree_81",34.5,2.5,22.1
"Tree_81",34.3,3.5,22.1
"Tree_81",31.9,4.5,22.1
"Tree_81",30.9,5.5,22.1
"Tree_81",29.8,6.5,22.1
"Tree_81",28.8,7.5,22.1
"Tree_81",27.7,8.5,22.1
"Tree_81",26.9,9.5,22.1
"Tree_81",26,10.5,22.1
"Tree_81",25.1,11.5,22.1
"Tree_81",24.3,12.5,22.1
"Tree_81",23.6,13.5,22.1
"Tree_81",22.8,14.5,22.1
"Tree_81",22.1,15.5,22.1
"Tree_81",20.3,16.5,22.1
"Tree_81",18.7,17.5,22.1
"Tree_81",17.1,18.5,22.1
"Tree_81",15.2,19.5,22.1
"Tree_81",13.5,20.5,22.1
"Tree_81",12.6,21.5,22.1
"Tree_81",0,22.1,22.1
"Tree_82",25.1,0.5,18.1
"Tree_82",24.4,1.3,18.1
"Tree_82",23.4,1.5,18.1
"Tree_82",22,2.5,18.1
"Tree_82",20.7,3.5,18.1
"Tree_82",19.4,4.5,18.1
"Tree_82",19,5.5,18.1
"Tree_82",17.1,6.5,18.1
"Tree_82",16.9,7.5,18.1
"Tree_82",15.9,8.5,18.1
"Tree_82",14.8,9.5,18.1
"Tree_82",13.9,10.5,18.1
"Tree_82",13.8,11.5,18.1
"Tree_82",13,12.5,18.1
"Tree_82",12.8,13.5,18.1
"Tree_82",12.6,14.5,18.1
"Tree_82",11.8,15.5,18.1
"Tree_82",11.1,16.5,18.1
"Tree_82",10.9,17.5,18.1
"Tree_82",0,18.1,18.1
"Tree_83",26.5,0.5,22.5
"Tree_83",26.1,1.3,22.5
"Tree_83",26,1.5,22.5
"Tree_83",24.8,2.5,22.5
"Tree_83",23.3,3.5,22.5
"Tree_83",22.1,4.5,22.5
"Tree_83",20.8,5.5,22.5
"Tree_83",19.6,6.5,22.5
"Tree_83",19.4,7.5,22.5
"Tree_83",18.4,8.5,22.5
"Tree_83",18.2,9.5,22.5
"Tree_83",18.1,10.5,22.5
"Tree_83",17.8,11.5,22.5
"Tree_83",17.2,12.5,22.5
"Tree_83",17,13.5,22.5
"Tree_83",16.3,14.5,22.5
"Tree_83",16,15.5,22.5
"Tree_83",15.4,16.5,22.5
"Tree_83",14.5,17.5,22.5
"Tree_83",13.7,18.5,22.5
"Tree_83",12.8,19.5,22.5
"Tree_83",12.1,20.5,22.5
"Tree_83",11.8,21.5,22.5
"Tree_83",0,22.5,22.5
"Tree_84",30.2,0.5,22.5
"Tree_84",28.9,1.3,22.5
"Tree_84",28.8,1.5,22.5
"Tree_84",27.6,2.5,22.5
"Tree_84",27.1,3.5,22.5
"Tree_84",26.1,4.5,22.5
"Tree_84",25.6,5.5,22.5
"Tree_84",24.6,6.5,22.5
"Tree_84",24.3,7.5,22.5
"Tree_84",23.5,8.5,22.5
"Tree_84",22.7,9.5,22.5
"Tree_84",21.4,10.5,22.5
"Tree_84",20.1,11.5,22.5
"Tree_84",19.4,12.5,22.5
"Tree_84",17.5,13.5,22.5
"Tree_84",16.4,14.5,22.5
"Tree_84",15.1,15.5,22.5
"Tree_84",14,16.5,22.5
"Tree_84",13.4,17.5,22.5
"Tree_84",12.2,18.5,22.5
"Tree_84",11.7,19.5,22.5
"Tree_84",10.5,20.5,22.5
"Tree_84",8.3,21.5,22.5
"Tree_84",0,22.5,22.5
"Tree_85",21.3,0.5,19.5
"Tree_85",20.6,1.3,19.5
"Tree_85",20.5,1.5,19.5
"Tree_85",19.5,2.5,19.5
"Tree_85",18.9,3.5,19.5
"Tree_85",17.7,4.5,19.5
"Tree_85",16.6,5.5,19.5
"Tree_85",15.5,6.5,19.5
"Tree_85",15.1,7.5,19.5
"Tree_85",14.8,8.5,19.5
"Tree_85",14.1,9.5,19.5
"Tree_85",13.9,10.5,19.5
"Tree_85",13.3,11.5,19.5
"Tree_85",12.3,12.5,19.5
"Tree_85",11.5,13.5,19.5
"Tree_85",10.8,14.5,19.5
"Tree_85",9.6,15.5,19.5
"Tree_85",9,16.5,19.5
"Tree_85",8.2,17.5,19.5
"Tree_85",6.8,18.5,19.5
"Tree_85",0,19.5,19.5
"Tree_86",30.9,0.5,21.5
"Tree_86",30.1,1.3,21.5
"Tree_86",29.3,1.5,21.5
"Tree_86",28.6,2.5,21.5
"Tree_86",28.1,3.5,21.5
"Tree_86",26.7,4.5,21.5
"Tree_86",25.5,5.5,21.5
"Tree_86",24.4,6.5,21.5
"Tree_86",23.6,7.5,21.5
"Tree_86",23.3,8.5,21.5
"Tree_86",22.2,9.5,21.5
"Tree_86",20.6,10.5,21.5
"Tree_86",19.7,11.5,21.5
"Tree_86",18.5,12.5,21.5
"Tree_86",17.8,13.5,21.5
